Literal,Node_ID,Position,Feature
x3488,120,"(10, 10)",F
x3489,120,"(10, 10)",G
x3490,120,"(10, 10)",H
x3491,120,"(10, 10)",I
x3492,120,"(10, 10)",J
x3493,120,"(10, 10)",K
x3494,120,"(10, 10)",L
x3495,120,"(10, 10)",M
x3496,120,"(10, 10)",N
x3497,120,"(10, 10)",P
x3498,120,"(10, 10)",Q
x3499,120,"(10, 10)",R
x3500,120,"(10, 10)",S
x3501,120,"(10, 10)",T
x3502,120,"(10, 10)",U
x3503,120,"(10, 10)",V
x3504,120,"(10, 10)",W
x3505,120,"(10, 10)",Y
x3506,120,"(10, 10)",Z
x3507,120,"(10, 10)",Connected
x3508,120,"(10, 10)",Not Connected
